    0.586414E+0000  0.147142E-0001  0.280116E+0000  0.542144E+0000  0.178059E+0000  0.826366E-0001  0.199657E+0001  0.174745E+0001
    0.591604E+0000  0.146937E-0001  0.279066E+0000  0.541435E+0000  0.178308E+0000  0.824061E-0001  0.198162E+0001  0.173270E+0001
    0.596795E+0000  0.146735E-0001  0.278029E+0000  0.540734E+0000  0.178553E+0000  0.821803E-0001  0.196693E+0001  0.171817E+0001
    0.601985E+0000  0.146537E-0001  0.277006E+0000  0.540040E+0000  0.178794E+0000  0.819588E-0001  0.195248E+0001  0.170386E+0001
    0.607177E+0000  0.146343E-0001  0.275995E+0000  0.539352E+0000  0.179031E+0000  0.817415E-0001  0.193825E+0001  0.168975E+0001
    0.612369E+0000  0.146152E-0001  0.274996E+0000  0.538671E+0000  0.179265E+0000  0.815283E-0001  0.192424E+0001  0.167583E+0001
    0.617562E+0000  0.145965E-0001  0.274009E+0000  0.537995E+0000  0.179496E+0000  0.813193E-0001  0.191046E+0001  0.166212E+0001
    0.622756E+0000  0.145781E-0001  0.273036E+0000  0.537325E+0000  0.179722E+0000  0.811148E-0001  0.189692E+0001  0.164863E+0001
    0.627951E+0000  0.145601E-0001  0.272077E+0000  0.536662E+0000  0.179944E+0000  0.809147E-0001  0.188361E+0001  0.163534E+0001
    0.633145E+0000  0.145425E-0001  0.271131E+0000  0.536005E+0000  0.180162E+0000  0.807191E-0001  0.187054E+0001  0.162227E+0001
    0.638341E+0000  0.145253E-0001  0.270200E+0000  0.535354E+0000  0.180375E+0000  0.805282E-0001  0.185771E+0001  0.160942E+0001
    0.643536E+0000  0.145085E-0001  0.269283E+0000  0.534709E+0000  0.180584E+0000  0.803417E-0001  0.184512E+0001  0.159678E+0001
    0.648732E+0000  0.144920E-0001  0.268379E+0000  0.534068E+0000  0.180789E+0000  0.801595E-0001  0.183275E+0001  0.158435E+0001
    0.653928E+0000  0.144759E-0001  0.267487E+0000  0.533431E+0000  0.180991E+0000  0.799812E-0001  0.182060E+0001  0.157211E+0001
    0.659125E+0000  0.144601E-0001  0.266608E+0000  0.532799E+0000  0.181189E+0000  0.798065E-0001  0.180865E+0001  0.156006E+0001
    0.664323E+0000  0.144445E-0001  0.265740E+0000  0.532169E+0000  0.181383E+0000  0.796354E-0001  0.179689E+0001  0.154820E+0001
